r1741,0.00015681046
2PLS,0.91401875
CEPTE_18_0_18_0,0.25295463
GLYPHEAP,0.24192072
NEU21,0.009228744
DADNt2,0.99670666
OA40LVL,0.00042668084
CEPTE_18_2_18_3,0.25295448
DESATPG160,0.9991185
DOCOHEXETHc,0.071698934
PAPA_OLE_ARA_c,0.9964064
PROSTGE1t,1.0713354e-05
SUCCt2_3pp,0.99992573
HMR_6672,0.9148373
PLDAGAT_PALM_PALM_LNA_PE_15_c,0.0025601147
r1833,0.0018554033
CYNTAH_1,0.29444015
GUDACabcpp,0.9994491
IVCS,0.9997738
PLDAGAT_HDE_MYRS_LNA_PE_13_c,0.9148372
MPOMMM,0.9989023
TRYS,0.43403897
SQDGS_HDE_TTC_c,0.00480594
SEMETTL_c,0.700905
6TXAN5MPAML,0.99953425
OA13PL,0.9148372
THRTYRMETr,0.028547542
LAAL28,0.9988788
RE3335C,0.9997105
PLA2PC_LNA_ARA_c,0.08614091
OA60LST,0.00042668084
PLDAGAT_PALM_HDE_GLNA_PC_3_c,0.9148372
RE2129C,0.009228744
BTNt2ipp,0.99932253
OA38PL,0.9148372
THZT,0.9148373
ETHAPT_PALM_MYRS_c,0.25295463
RE3434C,0.9989023
UACGAMOAT,0.99239725
THRD_L,0.25739017
r2184,9.192612e-06
r1683,9.801749e-05
LPLIPAL1E180pp,0.9897467
AKP1_1,0.99916756
PAPA1801819Z,0.9964064
HMR_0164,0.9148373
PPAP_18_0_18_2,0.9964064
PLDAGAT_HDE_EPA_OLE_PC_8_c,0.9148372
ESTRIOLATP,0.9994491
GTLOA51,0.0005929498
PLDAGAT_PALM_HDE_GLNA_PE_10_c,0.9148372
PLDAGAT_PALM_MYRS_PALM_PC_4_c,0.9148372
HEPK2_kt,0.9981034
ECHH_10,0.32231557
M3TT,0.9896498
ASPOb,0.99963415
PLA2PC_HDE_GLNA_c,0.08614088
PREPTHS2,0.9969891
UDCASULT,0.00029727718
r2482,9.192604e-06
8MT2ACP,0.9984439
MOBDabc,0.9995378
NAHCO3_HCLt2,0.0013449512
SEAHCYSHYD_1,0.2856112
ETCPC,0.9148372
GLUTRS_2,0.9997373
PLDAGAT_MYRS_EPA_ARA_PE_9_c,0.9148372
GTPCII_1,0.99989474
TAGptspp,0.95812047
ATPADT,0.9999318
PLDAGAT_DHA_EPA_ARA_PE_10_c,0.9148372
APRTO2,0.6168359
KAS20SA,0.9998348
r1946,9.8412245e-05
1AGPEAT18111Z1819Z,0.00014984811
DPCOAK_1,0.99984753
PCLAD,0.99348325
ARBTptspp,0.95812047
LPS62TL,0.9148373
AIRC2,0.995993
AGPATCOA_HDE_EPA_c,0.000233543
ODECRNte,0.00023964801
LCA3GSc,0.00012852495
PIP3P_HDE_HDE_c,0.9964064
ALDD6,0.9996031
PLDAGAT1601819Z18111Z2,0.19427407
PPAP_16_0_18_1,0.9964064
SRTNMTX,0.003965938
56DH5FLURAAMH,0.9958752
PLDAGAT_HDE_PALM_EPA_PC_2_c,0.9148372
r2260,9.192604e-06
GDPDDMANDS,0.9866937
PLDAGAT_MYRS_EPA_HDE_PC_6_c,0.9148372
KYN,0.7913106
PI4P3K_16_0_18_1,0.9981034
RE2138C,0.9148373
LPCAT_OLE_ALNA_sn2_c,0.00014984811
DASYN_HP,0.99786395
OPETI,0.9148373
RN0032C,0.9989023
ECHINH,0.99919266
ALPHNH,0.9999435
CDIPTr_18_0_18_0,0.44326925
3HBZCT,0.91977525
SUCCt4_2,0.003626281
PROSTGF2t,0.9148373
ALCD4,0.998428
PLDAGAT_MYRS_EPA_HDE_PC_7_c,0.9148372
FRUt1r,0.96754754
ACODA_1,0.47143486
TRPTRS,0.8669441
PLDAGAT_OLE_HDE_OLE_PE_15_c,0.9148372
6OHFVSteb,0.9994491
RTOTAL3FATPc,0.9997105
ACOADAGAT1819Z18111Z1845Z9Z12Z15Z,0.00014984811
CLPNDCPT1,0.00014984811
3HMPtd,0.9148373
HEPCT,0.4764615
r2280,9.192612e-06
3HPAtpp,0.9886911
H2CD,0.9958752
PHAP2C140,0.00014984811
CEPTE_18_1_18_1,0.25295457
HXANt2pp,0.9993807
ADCYRS,0.9987864
RE1702C,0.34504697
12M3HTDH,0.9896498
TAGAH_EPA_EPA_ARA_c,0.086140946
HMR_6362,0.0031172435
FAD_22,0.9982539
OAP8pp,0.00042668084
FALDH2,0.998428
TAGAH1819Z18111Z160,0.553634
ACOAD15f,0.8733895
AMPTASEGM,0.99582845
MTSOXINtpp,0.9148373
HMR_7906,0.9148373
PLDAGAT_HDE_EPA_ARA_PC_5_c,0.9148372
FACOALPREPH,0.9997589
GCHOLAt,1.0713354e-05
GLYPROt,0.9148373
NO2t2r,0.99652016
FCLK,0.9981034
GPAM_hs_20_4,0.4225878
PLA2PA_EPA_ALNA_c,0.08614091
AGPATCOA1819Z18111Z,0.00014984811
DCA3Gte,0.9994491
TDPGALPACT,0.9944776
NADPNe,0.00013233151
12HPETATP,0.9994491
ETHAPT_STC_GLNA_c,0.2529546
THYMt4pp,0.99909055
r0774,8.563477e-05
PHAPCP50,0.00014984811
PLDAGAT_HDE_MYRS_PALM_PE_10_c,0.00011857115
FACOAL_161_2E_c,0.9997105
r2193,1.9534284e-05
FEROXGFER3,0.00029738093
ALAGLYLYSr,0.055719912
CYSST,0.0015619165
DIDECAETH,0.07169895
LPS65TVL,0.9148373
PLDAGAT_MYRS_HDE_HDE_PE_16_c,0.9148372
RE3252C,0.9896498
UNK2_cho,0.999363
PGMHDGM,0.9148372
LPCAT_HDE_DHA_sn2_c,0.00014984811
METTRS_1,0.99961156
PIP4K_PALM_PALM_c,0.9981034
ACOADAGAT1801819Z160,0.00025742015
MI134PP,0.9964064
SERCYSNaEx,0.0030305898
C06439t,0.37161443
CYO1bpp_syn,0.9904439
OAP17pp,0.00042668084
PHOA610um,0.9148372
GRXR,4.258346e-05
FE3PYOVDL,0.000552076
OA7PST,0.9148372
FACOAL90i,0.9997105
MYCTR,0.9984439
TARTRtex,0.9148373
RHA141d5tex,0.9148373
RHA101tex,0.9148373
LPS44TL,0.9148373
PHADPC40,0.08614097
BALAVECSEC_1,0.99958473
LCAT38e,0.9148372
GLUDy_1,0.99991524
LYSARGLEUr,0.0053434535
PLDAGAT_OLE_HDE_HDE_PE_15_c,0.9148372
ALAt4,0.015213834
LPS42TVL,0.9148373
PLDAGAT_HDE_PALM_PALM_PC_8_c,0.9148372
NALN6,0.9148372
OGMG,0.99884677
LAAL13,0.9948144
METHSUCC,0.998602
ETHAPT_EPA_MYRS_c,0.25295466
DH35O,0.99765044
SPHMYLN1825_hs_ATPt,0.9994491
CFAS180G,0.005611803
DGTSDS1829Z12Z1835Z9Z12Z,0.98065394
HOMt4,0.085270196
NAMPRT,0.83510333
PLDAGAT_PALM_PALM_PALM_PE_15_c,0.002560116
r2330,1.9534284e-05
ENLIPIDAt1ex,0.9148372
DPROabcpp,0.9994491
OROTt2_2pp,0.9994129
PCXHtpp,0.9972174
RE1629C,0.003965938
I14BP1P,0.99872714
GALAMtr,0.9148373
r0497,0.00021474846
DHNPA,0.006288987
LPS4TST,0.9148373
PLA2PA_EPA_PALM_c,0.55363405
4BHGLZtev,0.9148373
OA53LVL,0.00042668084
EICOSTETCPT1,0.00014984811
DAGK_STC_DHA_c,0.9981034
LPS16TL,0.9148373
NODCOAt,0.9148373
TAGAH16018111Z18111Z,0.72973746
PLDAGAT_EPA_EPA_DHA_PE_15_c,0.9148372
DMSt,0.9148373
CLPNS_LLA,3.625388e-05
DSAT,0.01472382
2MBACt,0.9148373
DYTK2,5.041977e-05
GALDH_c,0.998428
ILEGLNGLUt,0.9945827
SALCHS2tex,0.9148373
IDOND2,0.9986473
3HPPtex,0.9148373
PLDAGAT_MYRS_EPA_LNA_PC_4_c,0.9148372
ACACT1r,0.9998708
HMR_6834,0.0014941748
RE2140C,0.9148373
DHCRD1pf_18_0_18_0,0.9984439
UAMRH,0.9991773
MINOHPtexi,0.9148373
ASNTYRTHRr,0.0012241984
r0355,0.29692695
DALAALAD,0.31582007
NTRIRy_1,0.99993193
PROSTGE2t2,0.9148373
OMPHHX3,0.99981815
PLA2PC_DHA_STC_c,0.87222314
CODH2r,0.5882657
CEPTC_16_0_18_3,0.25295454
TAGLIPA160ex,0.00013233151
PLDAGAT_OLE_PALM_HDE_PE_9_c,0.9148372
C3STKR2,0.9984439
ETHAPT_STC_ALNA_c,0.25295463
r2093,0.905327
r2306,9.192604e-06
TRIATS,0.036679212
TRNAGTG,1.27610265e-05
IMP,0.9964064
ARMEPNS,0.00030331415
LTHRK,0.99845684
ASCBPL,0.9958752
ETHAPT_SC,0.25295463
UGT_BS,0.024894016
Spt3AdT,0.9993222
TAGO,0.99808997
12PPDt,0.00020070407
OA39LL,0.00042668084
ERGSTAT_SC,3.860227e-05
DHEASABCCte,0.9994491
PCW3DS_MYRS_EPA_sn2_c,0.0013696338
TMDOATthc,0.01694921
GLYC_St,0.9148373
GLYPHEtr,0.9984633
MMAte,0.9945827
TM1819Z18111Z,0.00396594
LPLIPAL1G160pp,0.9931763
PCHOLN15_HSABCt,0.9994491
PSURIK,0.9981034
LYSabc,0.99965835
TRIOK,0.99945706
CTBTabcpp,0.9994491
DAGK_hs_20_4_20_4,0.9981034
ACALDtpp,0.23328428
LPSSYN_HP,0.00035033052
GLYt4pp,0.9814162
NACASPAH,0.99569255
PLDAGAT_MYRS_EPA_MYRS_PE_16_c,0.9148372
ALDR,0.9985783
PSSA_HP,0.9850072
CHOPT_OLE_HDE_c,0.25295463
GG15DAPS,0.998697
SRTNACT,0.9944776
DAGAH_STC_OLE_c,0.7297375
r2183,9.192604e-06
21HPRGNLONEt2,0.9148373
3HIBUPGLUC_Sthv,0.9148373
DOPACHRMDC,0.99348325
LAAL38,0.9983718
PLDPE_PALM_GLNA_c,0.13101497
CYSATB0tc,0.00012588622
ASNTHRNaEx,0.0002124929
GLCR1TRB1,0.024894029
NDPK9,0.9970456
OA62PVL,0.9148372
AGPAT1_18_0_18_0,0.00037409223
O3DODEC,0.9896498
P5CDEG,0.02259444
RAFFINt2,0.9945827
r1806,0.0001377807
VALLAT1tc,0.0028962807
APNPT,0.9986129
DAGK_16_0_16_0,0.9981034
PLA2PE_DHA_PALM_c,0.553634
NEU36e,0.07169892
UGCG_18_1_18_0,0.024894034
r1772,8.4140986e-05
TYRCYSTHRr,0.053537175
ACPS1_1,0.5272696
PCHOLN183_HSt1e,0.9148373
XOLTRI27te,0.9148373
PLDAGAT_LNA_EPA_LNA_PC_8_c,0.9148372
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_cho,0.9148373
DIGALSGALSIDEte_cho,0.9148373
MALTe,0.9982667
NAGINS,0.99872714
PLDAGAT_MYRS_ARA_HDE_PE_10_c,0.9148372
HMR_0281,0.9994491
RE3165C,0.97437537
ACSPHAC90,0.9997105
TAGAH16018111Z1819Z,0.08614088
PLDAGAT_HDE_EPA_OLE_PE_9_c,0.9148372
HC02020te,0.9148373
THZPSN_1,0.7621258
r2090,0.37161437
FACOAE1836Z9Z12Z,0.998602
r1830,0.00016594684
HC00900t1,3.5812907e-05
r1706,0.0007867564
r1568,1.9251056e-05
PLDAGAT_MYRS_ARA_HDE_PC_5_c,0.9148372
HPDCAt,0.9148373
LIPAHT3ex,0.00013233151
R5P2D,0.9989743
r2312,1.9534284e-05
D2ONEtpp,0.9148373
HETZK_1,0.9917949
NTD7pp,0.99646336
O16GALFT,0.0048059425
AGPATCOA1819Z160,0.00025742015
C05302te,0.9994491
DAGK_hs_16_0_16_0,0.9981034
MOAE1,0.0001555276
FACOAL141,0.9998399
PLDPC_STC_EPA_c,0.2863809
C03681te,0.9994491
ACNMCT,0.8348716
PI3P4K_18_0_18_1_EC_2_7_1_68,0.9981034
PLDAGAT_DHA_EPA_ARA_PE_9_c,0.9148372
r1815,0.00014826565
r1884,0.0013349125
3HAACOAT121,0.3771209
MGDG183_9_12_15,0.008945324
DARBt3ipp,0.99901533
r2483,9.192604e-06
r2083,0.37161443
PI345P3P_18_1_18_1,0.9964064
GGSPMDS,0.99922097
PLDAGAT_MYRS_HDE_PALM_PE_14_c,0.9148372
KPIMD,0.99417984
MSO3abcpp,0.9994491
PLDAGAT_EPA_EPA_LNA_PE_9_c,0.9148372
r1858,5.245797e-05
FAS180ACP,0.999713
DIPEPabc15,0.9996018
CMLDC,0.99348325
THIOGabc,0.9994491
LCAT47e,0.9148372
1A25DHVITD3te,0.9148373
CSASULPteb,0.9994491
r2070,0.0001534415
6HMSMVACIDhep,0.9958752
ECOAH1_1,0.9948165
CYSabc,0.9999436
PY5CCR,0.022594435
TRIACP,0.9979553
NH4OHDs,0.99993896
PHEB0AT3tc,0.00015403784
6MELVACtbc,0.9994491
SULR2pp,0.998486
IBUP_Stdhep,0.9148372
OAP11pp,0.00042668084
AACLAM,0.99968266
14MTP2EA,0.9984439
HMR_0822,0.25295454
XNSPabc,0.997908
ACOADAGAT1819Z18111Z180,0.00014984811
GLYLYSPHEt,0.9945826
SIAASE,0.009228744
r0649,0.00010880785
4HBALDt2pp,0.99876666
ACOADAGAT_PALM_PALM_LNA_c,0.0002392323
PAPA_EC,0.9964064
r2488,9.192612e-06
DGDGS_HDE_PALM,0.008945324
HMR_0358,0.998602
PCW3DS_EPA_STA_sn2_c,0.0013696332
PLDAGAT_PALM_ARA_PALM_PE_15_c,0.9148372
GLUVESSEC,0.99993956
r2054,2.792474e-05
BVMO3,0.97556096
ASPDTDe,0.9148373
SBPP3,0.9964064
ACOADAGAT_HDE_ARA_PALM_c,0.00025742015
RMD,0.9984439
DAGGT_LLA,0.02489404
CDPDAGS_LNA_HDE_c,0.99786395
3HPVSTEThc,0.998602
TAGAH_DHA_EPA_HDTTE_c,0.08614093
r0139,0.00021474867
UDPARMNDH,0.998428
GAMYe,0.0069521884
ARGCYSGLYt,0.9945826
G2PPpp,0.99637395
RE2513E,0.00017648647
PLDAGAT_MYRS_EPA_ARA_PC_1_c,0.9148372
MG1B,0.009228744
MALTTRabcpp,0.99954814
r2064,0.00013391634
r2288,9.192604e-06
OXCDC,0.99348325
LDH_L,0.9999362
MCOATA_2,0.0009437829
TEO2M,0.00021068589
DAGAH_DHA_PALM_c,0.553634
TYROXDAc,0.616836
PLPSA218111Z1829Z12Z,0.086140946
GCVHLL,0.0055934647
GLCNACT_U,0.03942354
GDPDPKE,0.9999175
FDMO3,0.02400636
PCHOLLINL_HSABCt,0.9994491
HMSH,0.93537253
CE2510ABCt,0.9994491
CHTNS,0.74366194
FASm300,0.9989818
PLDAGAT_PALM_EPA_LNA_PE_9_c,0.9148372
RE1651C,0.9984439
r1743,0.00013239146
FACOAL203,0.9997105
GLA,0.99887437
ACOAD20f,0.8733895
PCW3DS_LNA_ETA_sn2_c,0.0013696345
RNTR3_2,0.1585989
ASO3tex_1,0.80455405
ACOADAGAT_PALM_HDE_HDE_c,0.00027947273
ALLTNRA,0.0012308401
PHETYRr,0.01957276
UAMAGLL,0.988588
r2028,0.00040967955
ASCBSVCTtc,0.9182777
OA55F,0.9148373
PEPt6pp,0.99762243
IZPN,0.9958752
CITt2r,0.9962186
AIRStex,0.9148373
HMR_9726,0.6622052
MSO3tex,0.9148373
FATP3t,0.003110234
HMR_0201,0.9994155
HPYRR2x,0.9988838
HXAtex,0.0026770132
DHPS3,0.039747633
CA2abc1pp,0.99963117
HISARGSERt,0.9945827
CITMS,0.99991155
LPEAT_MYRS_PALM_sn2_c,0.00025742015
r1819,0.00017619961
r2269,9.192612e-06
PYDXK,0.9990601
ACRS,0.99350375
GLYCOe,0.9461601
PAPA_STC_MYRS_c,0.9964064
HACD26i,0.998428
TMDPPK,0.97260326
FORtppi,0.9932614
TAGAH1601819Z1835Z9Z12Z,0.08614093
PIP3K_EPA_PALM_c,0.9981034
AGTi,0.99915516
RPDMBZIP,0.9964064
NDP7,0.99992645
r1812,0.0003438188
PLDAGAT_OLE_HDE_OLE_PC_2_c,0.9148372
ARB_Dabc,0.9995109
RE3234C,0.9984439
PLDAGAT_HDE_EPA_PALM_PE_13_c,0.9148372
2O4EH,0.9896498
HISCYSCYSt,0.9945827
r2000,0.00047718905
DOGULND1,0.85817367
PLDAGAT_OLE_HDE_HDE_PE_16_c,0.9148372
4HATVLAChc,0.99948883
PROLBabc,0.9994491
RHA120tex,0.9148373
FASC182ACP,0.9992901
GULN3D,0.998428
GLYt7_311_r,0.00012792998
ADK2_1,0.999969
PLIPA2A180pp,0.99565375
r2358,0.9148373
SARCOX2,0.93796843
OA11LST,0.00042668064
GLCabc,0.9998447
RE2067C,0.18529116
LPEAT_DHA_LNA_sn2_c,0.00014984811
PLDAGAT_LNA_EPA_ARA_PE_9_c,0.9148372
LAAL32,0.99905795
SR5,0.96072215
r1722,0.0009550214
PLDAGAT1801819Z1601,0.19427407
MANabc,0.9994491
HOPNTAL2,0.19240052
CERH126,0.9989023
DAGK_LNA_ARA_c,0.9981034
DIPEPabc7,0.9994491
TMHAS1,0.00072985515
LEUALAARGr,0.0053676753
OA55LL,0.00042668084
PLDAGAT_PALM_HDE_PALM_PE_14_c,0.9148372
r1896,0.00035308665
GCCL,0.014011035
3OHSUBACte,0.9148373
LPS8TL,0.9148373
HSPMS,0.09189021
GLYBti4pp,0.8950644
RE3036C,0.9148373
CEPTE_18_1_18_4,0.25295454
ETHAPT_HDE_GLNA_c,0.25295463
ALATRPabcpp,0.9994491
ACHVESSEC_1,0.9994491
6APAt1,0.9148373
RE3171C,0.9984439
r2267,9.192612e-06
r0239,0.9651653
RE2513C,0.86681694
PHADPC100,0.08614097
HGYDAS,0.9987864
HMR_0849,0.25295454
RE2202C,0.9148373
LPEAT_DHA_GLNA_sn2_c,0.00014984811
ACGAL1Ptex,0.9148373
TTRCYCt2pp,0.99903035
2HATVLACtep,0.9148373
LEUKTRB4WOHt,0.9994491
ASPte,0.9975994
PLDAGAT_HDE_MYRS_GLNA_PE_16_c,0.9148372
AAMYL_1,0.9148373
PLDAGAT_HDE_HDE_LNA_PE_9_c,1.35671235e-05
13PPDH,0.998428
PLDAGAT_MYRS_EPA_DHA_PE_14_c,0.9148372
HMR_2218,0.9896498
PSSA1_hs_16_0_18_0,0.0006250821
RE3491C,0.9896498
PEDH13_HSPLA2,0.08614093
SHGO,0.99950314
HISMETr,0.9130571
PLDAGAT_PALM_EPA_DHA_PE_15_c,0.9148372
HMR_0981,0.9989023
HMR_2364,0.9984439
PLDAGAT1601819Z1602,0.9148372
PLDAGAT_MYRS_EPA_HDE_PC_2_c,0.9148372
PLDAGAT_PALM_EPA_GLNA_PE_9_c,0.9148372
HMR_2282,0.999273
r1761,0.000300498
LPS40TL,0.9148373
PAPA_MYRS_ARA_c,0.9964064
LCAT8e,0.9148372
DAGK_OLE_STC_c,0.9981034
RE0688E,0.16142711
r2021,0.0019991372
AGPAT1_18_1_18_1,0.00030221065
r2031,0.0044304454
CADVt,0.012859631
MALTTRpts,0.9907318
PLDAGAT_HDE_MYRS_LNA_PE_16_c,0.9148372
HGPHT,0.77871287
HMR_6854,0.0014941748
MDH,0.9996623
UDPGALNAC6DH_2,0.99909437
NACGS,0.9560345
r2186,9.192604e-06
GT1Ate,0.9148373
r0786,0.9148372
MLTG7,0.99961984
PLDAGAT_HDE_HDE_HDE_PC_3_c,1.35671235e-05
HMR_0241,0.9997105
PLDAGAT_HDE_EPA_PALM_PE_9_c,0.9148372
APG3PAT160,0.9972132
CEPTE_cho,0.25295454
EDTXSCOF160,7.714625e-05
GLUDGS_OLE_PALM,0.024894016
HMR_1737,0.9989023
ICDCHOLabc,0.9994491
PETNT181pp,0.49653617
GLYCDx,0.99906105
3DHCDCHOLt,1.0713354e-05
PLDAGAT_PALM_PALM_GLNA_PE_13_c,0.002560116
ACTNt2r,0.99640584
PSURItex,0.9148373
PFK_ppi,0.9997975
PY5CDHE,0.99909437
RE2444C,0.009228744
PUNP7_1,0.9237502
LPCAT_STC_DPA_sn2_c,0.00014984811
C05463t2,1.0713354e-05
RNDR3b,0.0039382605
LPS59TVL,0.9148373
ADEt2,0.99871504
LPLIPAL2G181,0.879047
AGAT_LLA,0.9148373
THFOR1,0.9998765
FRD7,0.99989235
GLCPcom_SA,0.9148372
MALCOAM,0.44321978
PLDAGAT_HDE_EPA_GLNA_PE_14_c,0.9148372
Pe13_HSABCt,0.9994491
MEPNtex,0.9148373
HISLYSILEt,0.9945827
PS120abcpp,0.9994491
HYD1pp,0.9965321
r2145,1.9534284e-05
RE0936C,0.01058599
LPS2_18_1_18_2,0.08614093
PLA2PA_EPA_EPA_c,0.08614093
SOAT12,0.00014984811
TRPPROVALr,0.0017382693
r1848,0.00012716945
DAGAH_LNA_ALNA_c,0.086140946
PHADPC80,0.08614091
r1562,1.7373577e-05
HYDA,0.009693167
PDIPS,0.25295463
PLDAGAT_LNA_PALM_HDE_PC_2_c,0.9148372
PPTGF_Syn_1,0.9148373
MCSNtpp,0.9991799
HACD18i,0.998428
FECRMabcpp,0.9994491
TARTR_D_Et,0.98348767
FCYTOB5OXR_c,0.998428
ARGARGMETr,0.9691663
HEPTB2,0.0085177515
HMR_2287,0.99920684
RE3464C,0.9989023
r1686,9.588218e-05
RE1922C,0.00396594
PLDAGAT_HDE_HDE_LNA_PC_3_c,1.35671235e-05
UGCG_18_1_16_0,0.024894046
CDPDAGS_EPA_LNA_c,0.99786395
SARCStex,0.9148373
DAGK_DHA_HDE_c,0.9981034
TTDCAFATPc,0.9997955
HMR_0183,0.9148373
FAD_10,0.9990257
PLPSA21801845Z9Z12Z15Z,0.009228747
THFGLUS_1,0.99962974
ETHMALACte,0.9148373
HMR_1465,0.92390627
PLDAGAT_MYRS_EPA_DHA_PC_7_c,0.9148372
CYRDAR,0.998428
ACOADAGAT16018111Z180,0.00014984811
PLA2PC_LNA_HDE_c,0.6321429
RTOT1,0.9148373
CHOPT_HDE_PALM_c,0.25295457
34DHPEAR,0.9984439
MMSAD1,0.99932647
r1914,0.011757924
PYNP1_1,0.9798553
DIPEPabc3,0.9994491
PCD5DS_LNA_ARA_sn2_c,0.011287265
LPCAT_PALM_HDE_sn2_c,0.00027947247
TNTR2,0.99909437
THMtex,0.000101563375
SR1_1,0.003114576
PI4P3K_18_0_20_4,0.9981034
DGTSDS1829Z12Z1845Z9Z12Z15Z2,0.98065394
HGENTIStex,0.9148373
HMR_1479,0.97076035
PGLYCABCte,0.9994491
PLA2PC_PALM_LNA_c,0.08614091
ILEt3pp,0.9989654
PLDAGAT_HDE_EPA_HDE_PE_12_c,0.9148372
HDEHL4,0.9896498
DAGK_MYRS_DHA_c,0.9981034
PLPSD18111Z1819Z,0.13101497
FPGS_tm,0.9997993
SLCBK1,0.9981034
r2108,0.0076936632
FAEL204,0.9991315
ASPO2y,0.9998585
HOXPRx,0.99920744
r1628,2.0769616e-05
HMR_9621,0.00023964801
PLDPC_PALM_LNA_c,0.2863809
AGPATCOA_DHA_DHA_c,0.00014984811
OA6_14LL,0.00042668084
3HKYNAKGAT,0.99239725
CPGNUtex,0.9987953
PYOVDM1,0.9148373
CHOPT_OLE_OLE_c,0.25295466
ILEGLNGLUr,0.85044116
PLA2PE_HDE_HDE_c,0.8095669
LPS53TL,0.9148373
CHOPT_DHA_HDE_c,0.25295454
PIP3K_HDE_HDE_c,0.9981034
PROt2rpp,0.9994367
5HOMEPRAZOLEte,0.9148373
HCINNMt2r,0.9945826
ACOADAGAT_OLE_EPA_EPA_c,0.00014984811
ECA4COLIPAtex,0.9148373
PAPA_STC_GLNA_c,0.9964064
TRPGLUPROt,0.9945827
BUTSO3tex,0.9148373
C141CPT1,0.00014984811
L24DC,0.99977714
PLA2PC_HDE_MYRS_c,0.5218629
L_LACD,0.00020014243
OXAHCOtex,1.9765846e-05
CYSGLNMETr,0.99923015
GPAM_hs_18_2,0.4225879
LEUVALt,0.9945827
PIt,0.99362373
PSSA2_hs_18_1_20_4,0.00023419276
UNDACP,0.9979553
MALt2_2pp,0.99881375
AQCOBALt,0.9148373
MHISOR,0.61683595
KAT26,0.63796175
ACSPHAC121,0.9997105
NADPHXD,0.99996114
ARBTNR1,0.97680706
LPCAT_LNA_STC_sn2_c,0.00014984811
PYDAMtr,0.9148373
PLDAGAT_PALM_EPA_PALM_PC_2_c,0.9148372
PLDPE_OLE_EPA_c,0.13101497
2PGtex,0.9148373
ACITL,0.99956745
NADHDH,0.9995111
SUCACETATc,0.998428
ACOAD22f,0.87338936
PLDAGAT_MYRS_EPA_GLNA_PC_4_c,0.9148372
13DAMPPte,0.9148373
HMR_2457,0.9989023
MGDG181_9,0.008945324
PLDAGAT_HDE_MYRS_GLNA_PC_7_c,0.9148372
r1822,0.00036946722
RDH3,0.998428
C10CRNe,0.9148373
DAGK_OLE_ALNA_c,0.9981034
INSH,0.07301538
ZYMSTt,0.9148373
ALACt2r,0.99618196
KAS5,0.99929297
MALTATr,0.9862678
OA28abPST,0.9148372
FBFM3,0.8540427
LPCAT_STC_OLE_sn2_c,0.00030221094
G16MTM6,0.006973794
MEOHt2,0.00027562497
MECDPDH4E,0.037380084
I4FE4ST,0.003521161
LS3,0.9148373
PLDAGAT_MYRS_MYRS_HDE_PC_6_c,3.2459175e-05
FRUt3,0.9995764
PTHPS2,0.0013745414
RE0830C,0.9896498
TMDSf,0.0049220715
X00002,0.9985815
PPTGS_TM,0.0051292377
4HPROLTASCT1,0.00023969417
LCAT25e,0.9148372
OMMBLHXy,0.9989023
GLUN_1,0.9997788
INOSR,0.9989286
PETNENLA161pp,3.4838544e-05
r1996,5.9333797e-05
PLIPA2E181d11pp,0.9826629
PLDAGAT_HDE_EPA_OLE_PC_7_c,0.9148372
PHYTt,0.9148373
PLDAGAT_PALM_EPA_GLNA_PE_12_c,0.9148372
r1767,0.00022356167
TECA1S45,0.058902025
r1627,0.00011121858
5ADTSTSTERONEGLCte,0.9994491
Ftex,0.9148373
HMR_0859,0.039423574
ASCBPOX_c,0.833209
PLDAGAT_HDE_EPA_PALM_PC_1_c,0.9148372
MYCFLUX5,0.9148373
HMR_0191,0.9148373
BZt1pp,0.99923515
6M3OHAO,0.9984439
CRVSM24tev,0.9148373
DASCBR,0.9984439
NIT_n1p4,0.9247066
P4502F1,0.9989023
RE2051C,0.9964064
CE0955te,0.37161437
KAT14,0.6379618
ASPTA6,0.99979013
DPNSPGT,0.79724294
OXOAEL,0.9958752
ETHAPT_DHA_MYRS_c,0.25295457
LAAL19,0.99958533
LSTNM7thc,9.5941075e-05
PLDAGAT_MYRS_EPA_MYRS_PE_15_c,0.9148372
PROSTGE2t,1.0713354e-05
RHACOAET60,0.998602
CEPTC_18_0_18_0,0.25295454
NTP3pp,0.998985
ADEtex,0.00035016474
FRULYStex,0.9148373
NONAtexi,0.9148373
ASPTRA,0.9987864
G12MT2_U,0.006973804
APCt6,0.9987953
CATECHOLtpp,0.9148373
HMR_9581,0.9148373
HXCT,0.0056034056
RE1899C,0.000100607846
FASm1801,0.9989818
PVSOATPtu,1.0713354e-05
C06314t,0.9945826
RE1077C_1,0.0015855394
DAGAH_LNA_HDE_c,0.6321428
DHFOR,0.9991492
14M3OHO,0.9984439
PHEPHEASNr,0.0197667
SPR,0.9984439
r1813,5.502926e-05
r1989,0.0017380212
LPS2_18_0_18_0,0.87222314
VALabcpp,0.9995136
PLDAGAT_PALM_EPA_LNA_PE_11_c,0.9148372
r1531,0.9994491
DAPabcpp,0.9996049
GLDBRAN,0.27315855
ACt4pp,0.3890475
PLDAGAT_HDE_ARA_PALM_PC_6_c,0.9148372
GGGPS,0.02904515
r2208,9.192604e-06
DSPVSteb,0.9994491
ACOADAGAT16018111Z1845Z9Z12Z15Z,0.00014984811
ACYP,0.99919564
RU5PS,0.000189204
C05953t,0.37161443
CE1273t1,0.9994491
