,0
AAAN,0.9998505
THMt6,0.9994609
FCLT2,0.0002990077
PSURItex,0.8891248
HMSD,0.9996921
PLDAGAT_OLE_HDE_OLE_PC_5_c,0.8891248
FATP4t,0.058796845
LPCAT_EPA_OLE_sn2_c,0.035553534
RAFFabc,0.9998491
ALPHNH,0.99993515
ACHLE1,0.9979773
PLDAGAT_PALM_MYRS_PALM_PC_8_c,0.8891248
PIP5P_HDE_PALM_c,0.9995437
PLDAGAT_PALM_EPA_PALM_PC_6_c,0.8891248
GLYPHEtr,0.99977034
R05217,0.9980767
PLDPC_STC_HDE_c,0.8872276
r0737,0.033893246
ACSPHAC50,0.9999291
ALDD19x_P,0.99980086
3MBALt,0.8891248
LPADSS_HP,0.08264623
PLA2PC_EPA_EPA_c,0.49332988
TECAS_CL,0.99906
PMEACPE,0.028291374
DRTPPD,0.99956745
LPS4TL,0.8891248
OA9LST,0.000587962
FUMt1pp,0.6312309
TXA2te,0.8891248
MAN6Pt6_2,0.060149845
LIP2GT,0.97624254
FUCACGALFUCGALACGLCGALGLUSIDEte,0.8891248
THZPSN2_SC,0.9022303
GLCSGLT1le,0.99978894
SMS8,0.8891248
PLDAGAT_EPA_EPA_ARA_PE_16_c,0.8891248
HMR_3996,0.9998603
PCHOLN204_HSPLA2,0.49332994
DKI,0.8891248
ECOAH40,0.9993298
RE3126C,0.9993298
PTVSTM3eb,0.9998461
OXPTNDH,0.9996921
HAS,8.9047455e-05
TOCOPHOM2,0.16901094
ETHAPT_OLE_LNA_c,0.28402755
PROGLyt,0.99825746
PAPt,0.008182239
CYSASNMETt,0.99919206
OA7LL,0.000587962
NH4tpp_1,0.99997807
PLPSD1819Z1829Z12Z,0.67682827
PIK4_cho,0.99978584
CRVSthc,8.793114e-06
SELTOR_c,0.0042905724
PLDPE_PALM_LNA_c,0.67682815
RE1582C,0.9997992
3OAR200_c,0.9986222
POX3,0.98055834
PPND2,0.98954695
HMR_0382,0.9997453
SERTRS_1,0.9999347
NWHARGtd,0.8891248
3OAR220_c,0.9986222
LPS55TL,0.8891248
RHA90tex,0.8891248
r0580,0.9975176
CA2abc,0.9998493
6OHFVSGLUtev,0.8891248
PRGNLONEte,0.9998461
SPHMYLN18122_hs_ATPt,0.9998461
BTCCPL,0.9987902
PEDS18111Z1845Z9Z12Z15Z,0.9977155
DVOCHR_1,0.9986222
FASm2802,0.9993593
FERULCOAS,0.9999291
HMR_6755,0.16901094
PLDAGAT_HDE_EPA_EPA_PE_11_c,0.8891248
HMR_1735,0.9997992
BTOHtex,0.8891248
MNLDH2,0.9995415
PLDAGAT_EPA_EPA_ARA_PE_10_c,0.8891248
PLDPC_HDE_OLE_c,0.8872276
DURAD2,0.99893945
RE3519C,0.9993298
r1923,0.29855925
BTNt,0.99985075
3HPVSTEThc,0.9997453
MLDCP3App,0.058043648
PI4PLC_18_0_18_0,0.49332982
FEpp,0.8891248
HMR_0877,0.28402725
COB1NDAAT1,0.14033696
THBTGT,0.95357955
PLA2PC_STC_MYRS_c,0.9939177
PLDPC_LNA_DHA_c,0.8872276
TAGAH_MYRS_HDE_HDE_c,0.9764811
HMR_1546,0.99962986
MI13PP,0.99958795
PLDPE_HDE_ARA_c,0.67682815
CHOPT_EPA_DHA_c,0.28402752
CDIPTr_16_0_18_2,0.67164874
PLDAGAT_HDE_MYRS_HDE_PC_7_c,0.8891248
LPCAT_OLE_OLE_sn2_c,0.035553552
DKFPR,0.9989588
DANNt2,0.99919206
LNS14DMx,0.9994068
PCW3DS_DHA_STA_sn2_c,0.0115206055
4HTHRS_1,0.9999083
r2148,2.6980955e-05
PLA2PC_OLE_LNA_c,0.49332982
GTLOA50,0.00469081
MSHOXH,0.99666613
PI345P3P_18_0_18_2,0.9995437
HMR_0209,0.9999291
ATPH1,0.9957777
LPCAT_HDE_DHA_sn2_c,0.0061601517
APATr,0.9831807
PYOA,0.0003871514
PI45PLC_18_2_16_0,0.49332994
DAGK_DHA_STC_c,0.99978584
RHA80tex,0.8891248
LIPAt1ex,4.2536343e-05
PI4P5K_20_4_20_4,0.99978584
PVSATPtu,0.9998461
HMR_2374,0.9986222
RHACOARP70,0.9986222
ALLOPtepvb,0.8891248
TYRLEUARGr,0.0054131267
FUMAH,0.99986315
THRPHEARGt,0.99919206
CYSabc,0.99983704
3MEACMPhc,0.16901098
PLDPC_PALM_DHA_c,0.8872275
FADE52,0.9976834
DDECCRNe,0.8891248
GLYCOLDHpp,0.8891248
CDIPTr_18_1_20_4,0.67164874
3PHACTE,0.9996803
PTHRP,0.99988556
PLDAGAT_HDE_EPA_HDE_PC_7_c,0.8891248
PCD6DS_PALM_GLNA_sn2_c,0.0115206055
pentso3abcpp,0.9998461
CATC180_c,0.05804386
3PGt6pp,0.99705625
TGTpts,0.999608
r1680,0.47606987
PLA2PC_EPA_OLE_c,0.9704148
APOLPPS,0.0152684115
DAGAH_OLE_OLE_c,0.9704148
LAAL8,0.99988186
r1529,0.9998375
NAR_syn,0.51125157
2HIVte,0.8891248
PYRDC,0.9999591
LAAL22,0.9998658
3DHLCAt2,0.0056830826
DMAMT,0.8891248
THRGLNexR,0.590099
DAGK_hs_18_0_18_2,0.99978584
6HNACtex,0.8891248
CYSDSF,0.9996542
CYSO,0.9998827
HMR_2345,0.9986222
ILETRS_1,0.99964166
16MTHEAO,0.9986222
ARGB0AT3tc,0.4121689
AOBUTDs,0.9984345
4M3OXHA,0.9986222
PLDAGAT_OLE_PALM_PALM_PE_10_c,3.630754e-05
NADPN,0.999418
PHADPC70,0.49332976
MLDCP1App,0.12478752
PLDAGAT_EPA_EPA_PALM_PC_8_c,0.8891248
PLDAGAT_HDE_ARA_PALM_PC_6_c,0.8891248
RE1933C,0.9999306
ADCi,0.9988304
PLDAGAT_HDE_HDE_LNA_PC_2_c,9.9960336e-05
MNCYT,8.722699e-05
6MELACAChep,0.9995771
COUMARINte,0.8891248
CDCA3Gte,0.9998461
CYP2R1,0.9997992
PI34P5K_16_0_16_0,0.99978584
OA18F,0.8891248
RE2377C,0.9211646
DAPADHL,0.9992489
NABTNO,0.9996921
RE1804C,0.9989588
THZPSN_1,0.94796956
MIP2C124PLC_SC,0.49333
MAGAH1819Z_c,0.9931878
TAGAH_HDE_PALM_PALM_c,0.992415
PLDAGAT_MYRS_EPA_DHA_PC_3_c,0.8891248
13DAMPPte,0.8891248
DTTUP,0.067681074
GGGPS,0.00037507925
ACOAD15f,0.7502989
NFTYROX,0.9986222
OA18PST,0.13793443
PE1801845Z9Z12Z15Zt,0.9998461
r1882,0.53460896
ACHBSb,0.10234514
DOPA4GLCURt,0.9998461
EDTXS1N,0.74607366
MGT181_9,0.8891248
TYRPHELAT2tc,0.0004557521
GLNTYRLEUr,0.12774314
ACOADAGAT_PALM_PALM_GLNA_c,0.017422622
HMR_0389,0.9999291
CLHCOtex,1.2772532e-05
ARGTYRVALt,0.99919206
LPS41TVL,0.8891248
NKCCt,0.18296036
DAGAH_DHA_EPA_c,0.49333
IMP,0.9995437
3OHSEBACte,0.8891248
MOEA1,0.18237959
PALDH,0.9999466
VANLNtex,0.8891248
LIMNENte,0.8891248
IPC324PLC_SC,0.52793336
OA38PL,0.13793443
ATPH2e,0.04235887
PAPA160pp,0.999316
R5P2D,0.99893695
HMR_2608,0.3144337
ALOX12R,0.98815316
CDS_16_0_18_3,0.9990747
OMR2,0.9989588
PPTGS_BS,0.07193726
ACGAM1PPpp,0.9991279
CHLSTR,0.9986222
PLDAGAT_HDE_HDE_LNA_PC_6_c,9.996024e-05
ETOHt2r,0.9995316
r2219,1.979886e-05
NTP11,0.99988246
MALt2_3,0.9997942
HMR_1479,0.9976041
AMPEP11,0.9974905
r1953,0.9919956
FEROXGFEtonex,0.99949396
CFAS160E,0.28846523
OA52PL,0.13793443
HOXG_c,0.9951121
PLDAGAT_HDE_MYRS_HDE_PE_10_c,0.8891248
PLDAGAT_MYRS_MYRS_HDE_PC_4_c,0.00017401157
RE1923C,0.16901098
FAD_24,0.9822435
DGTSDS1829Z12Z1845Z9Z12Z15Z2,0.9977155
ECA4OALminpp,0.0002735774
LPCAT_PALM_DGLA_sn2_c,0.006160149
THRGLNTYRt,0.99919206
RDH3,0.9989588
TOLt2pp,0.99949396
LPS17TL,0.8891248
PCW3DS_DHA_EPA_sn2_c,0.0115206055
ACOADAGAT_PALM_PALM_PALM_c,0.16265142
r2017,0.9105678
PCHOL2LINL_HSABCt,0.9998461
FECRMabcpp,0.9998461
LPEH1619Z_sn1_c,0.99903154
PLDAGAT_HDE_ARA_ARA_PC_2_c,0.8891248
PEDH13_HSPLA2,0.49332988
MOTH,0.3136274
PLDAGAT_HDE_EPA_ARA_PE_13_c,0.8891248
TYRL_2,0.004495886
ECOAH12,0.9993298
HMR_0193,0.9997453
OA13PL,0.1379344
2PQQS,0.9993298
HPROx,0.9989588
MOAT_HP,0.71230924
UGT1_BS,0.95357955
VALLYSTYRr,0.01021667
PLA2PC_MYRS_STA_c,0.49332994
FADE30,0.750299
SALCHS4FEexs,0.32936254
3HAD240_c,0.9993298
GLUDGS_OLE_PALM,0.95357955
PCHOLHSTDe_1,0.8891248
PEAL2tabc,0.9998461
HMR_3915,0.9998136
ASPO1,0.9998747
NEU31e,0.0018402904
PCD6DS_EPA_STA_sn2_c,0.011520599
PCD12DS_DHA_LNA_sn2_c,0.0115206055
RE2975C,0.9997992
PLDAGAT_EPA_EPA_GLNA_PC_2_c,0.8891248
PIP3P_LNA_EPA_c,0.9995437
HMR_8578,0.4201195
MAGLIPA182d9d12ex,0.022779197
1PY4h3cAH,0.99943143
MM3OR1,0.99103445
AMPTASEAL,0.8963052
ARAB_Lt,0.9928824
CODSCL4MT,0.16901098
PTDCACRNCPT1,0.05804386
S2L2N2M2Mt,0.8891248
C140SN,0.99987626
ACOADAGAT1819Z18111Z1835Z9Z12Z,0.0061601517
ADRNLPVESSEC_1,0.9998461
DIGALSGALSIDEte_cho,0.8891248
FECOSTESTH_SC,0.009274079
r1657,0.27147964
SMIB1,0.0046642814
RE2872C,0.00024355915
TAGAH_MYRS_EPA_LNA_c,0.49332982
PLDAGAT_OLE_HDE_OLE_PE_15_c,0.8891248
HEPK3_kt,0.99978584
FASm2402,0.9993593
CYOR3m,0.009747461
GPIAT,0.060509283
S7PTDG,0.000960389
PCD12DS_LNA_PALM_sn1_c,0.0115206055
LPEAT_EPA_DHA_sn2_c,0.0061601517
PLDAGAT_MYRS_HDE_PALM_PC_5_c,0.8891248
HMR_0170,0.8891248
SMS10,0.8891248
PLDAGAT_PALM_EPA_DHA_PC_3_c,0.8891248
C04717td,0.8891248
ELO5DPA_c,0.9998348
G16MTM9,0.008989447
GLYCLb,0.0060742483
IACGAMS,0.02981066
PLDAGAT_MYRS_ARA_HDE_PC_4_c,0.8891248
PLDAGAT_MYRS_EPA_MYRS_PC_3_c,0.8891248
PMI12346PH,0.9998468
SHEME2abcpp,0.99985206
STS2,0.79116184
PLPS_1,0.99784935
OAO4t3ex,0.8891248
THRGLNGLUt,0.99919206
PLDAGAT_OLE_HDE_HDE_PC_3_c,0.8891248
ACTNtpp,0.9997371
METTRPPHEr,0.374011
DMSO2tex,0.8891248
ALCD21_D,0.9994037
GLA,0.99929225
RHACOAE140,0.9997453
G12MT1,0.008989447
HMR_0239,0.9998461
LRAT1,0.8891248
PLDAGAT_PALM_EPA_DHA_PC_7_c,0.8891248
ECOAH33,0.9993298
TATSO,0.0034181967
CALAtr,0.8891248
FACOALP90t2pp,0.9999628
PEDS1829Z12Z1835Z9Z12Z,0.9977155
ALATA_D,0.99937767
PLDAGAT_LNA_EPA_ARA_PE_15_c,0.8891248
PDX5PO2,0.99970716
r1691,0.937132
CODH_ACS,0.99801564
FPGS4,0.9998167
LNELDCCRNte,0.0056830826
PAPA1819Z18111Z,0.9995437
C161SN,0.99986994
3MOBDC,0.9988606
PEAR_HSt1e,0.8891248
CHPHYS,0.31025523
HMR_2365,0.9997992
LPS66TL,0.8891248
LEUKABCtc,0.9998461
MI3PP_1,0.9999089
TAGAH1819Z18111Z1819Z,0.49332994
ASNATB0tc,0.05534001
PLDPE_DHA_OLE_c,0.6768282
RE3301C,0.99837637
GCHOLAt2,0.0056830826
HC02220c,0.000650173
AM2Et,0.8891248
PLDPE_LNA_STC_c,0.67682815
O6A4Lpp,0.0005879623
MBCOAi,0.7502989
XYL14BASE,0.99980706
CHITOBex,0.8891248
CS1tex,0.8891248
P4502C9,0.9997992
VALTRPPHEt,0.99919206
PI4P3K_18_1_18_1,0.99978584
CHOPT_HDE_OLE_c,0.28402758
LPS42TST,0.8891248
PLDAGAT_HDE_EPA_DHA_PC_1_c,0.8891248
ADNK3,0.9999658
FEDHBZS3R1,0.9950949
RHACOARP40,0.9986222
3HIVActe,0.8891248
C181CPT2rbc,0.23221196
LPS17TVL,0.8891248
PHEOX,0.99822086
PIPLC_18_2_20_4,0.5279332
G16MTM5,0.00018452012
CITt14,0.06787669
CDS_18_2_16_0,0.9990747
LPCAT_DHA_GLNA_sn2_c,0.006160149
VALPROTRPr,0.0061681266
PLDAGAT_PALM_ARA_PALM_PC_8_c,0.8891248
VNDH_2,0.99975413
ARGDHpp,0.04647887
IBUP_Rtdu,0.8891248
OA21F,0.8891248
MAGAH140_c,0.9981597
RE3226C,0.9974874
HMR_1543,0.9997992
TATS,0.0047794417
QUERT,0.8891248
r1936,0.010790496
CE4843td,0.8891248
UI45DC,0.05442887
PLDAGAT_MYRS_HDE_PALM_PC_3_c,0.8891248
GLYP,0.99985516
ZXANHX,0.9997992
TMNDNCCPT1,0.05804387
ASPGLUt,0.99919206
ISOCHOLt,8.793122e-06
AP4AH1,0.99997437
PLDAGAT_MYRS_EPA_PALM_PE_11_c,0.8891248
TECA4S,0.9831146
DES_12,0.28639692
ETHAPT_EPA_HDE_c,0.28402737
DDPA_1,0.9999064
PAPA_LNA_HDE_c,0.9995437
MHGS,0.99968755
TLACFVStev,0.8891248
PAPA_DHA_MYRS_c,0.9995437
PROHISt,0.99919206
CYSGLTH,0.9987411
r2140,2.6980926e-05
r1791,0.97420067
AMPAH,0.16715857
INOSTO,0.9998877
PTAtex,0.8891248
r2320,2.6980955e-05
r1896,0.70701885
HMR_0328,0.9997453
HHDR7,0.9986222
r0220_1,0.9999293
HEMAT2,0.9989588
LIP2GT3,0.72389185
PLDAGAT_OLE_HDE_HDE_PE_15_c,0.8891248
AGPATCOA1801819Z,0.013895347
ACETONEt2,0.99919206
FACOAL171_anteiso,0.9999291
GDPDDMANDS,0.9918786
GALFT,0.94352794
PIP4K_LNA_HDE_c,0.99978584
ALPATG181pp,0.0012524251
CEPTC_18_0_18_2,0.28402737
RE0936C,0.07204387
ASO4rt2rpp,0.99956685
r1322,0.9986891
PSER_Lt6,0.99941945
MLDEP1pp,0.9715217
THRD_L_1,0.03504143
ACTOA45,0.9982741
LPS58TL,0.8891248
2A4H6ET,0.9997098
AM4NCStep,0.8891248
LPS11TVL,0.8891248
ESTRONEte,0.9998461
r1532,0.9998461
DGTP8DETOX,0.99988115
ESTRADIOLGLCt,8.793114e-06
FNRR3,0.16752394
OA59LVL,0.0005879623
ECOAH38,0.9993298
GalMr,0.8891248
NEU22,0.048378237
PHETYRLYSr,0.0055946293
PLDAGAT1601819Z1602,0.8891248
PLDAGAT_EPA_EPA_EPA_PC_3_c,0.8891248
GLYBACT1r,0.9976834
DGDG183_6_9_12,0.07089372
5HOXINOXDA,0.9961428
RE1904C,0.9997992
RAI3,0.8891248
ACOADAGAT18111Z18111Z1835Z9Z12Z,0.006160149
AHSERL2_1,0.9930789
SUCACETATALTc,0.9989588
3PGtr,0.010344733
FDMO_1,0.9700253
DAGAH_STC_STC_c,0.9934635
LPS7TVL,0.8891248
THZSN_1,0.04245926
PGPP181_9,0.9995437
SQD2_160,0.9181551
PLDAGAT_HDE_EPA_GLNA_PE_13_c,0.8891248
GLYC_St,0.8891248
HMR_0819,0.1502964
r1816,0.99894017
r1778,0.9921313
PLDAGAT_HDE_HDE_HDE_PE_10_c,9.996024e-05
CDIPTr_20_4_20_4,0.6716486
CELLSYN,0.9998658
PROLPPOATPG160,0.002092924
SUCRabc,0.9998522
3M2OPLOXRD,0.19065094
2HIVc,0.9994809
HMR_0910,0.28402728
PIP3P_PALM_HDE_c,0.9995437
C8CRNe,0.8891248
DAGAH_HDE_ARA_c,0.49332964
RE3310C,0.9986222
PLDAGAT_HDE_MYRS_LNA_PE_9_c,0.8891248
ARGORNt7,0.98341894
CITt4_1,0.999503
UDCHOLt2,0.0056830794
RIBCTR,0.99986255
ILESERARGr,0.45589483
DABAAT2,0.93847114
GUDACtr,0.0009948674
HMR_0415,0.9998461
CIT_Mgt,0.99919206
DOLDPP12,0.9998468
DES_9,0.5762335
LPCAT_STC_STC_sn2_c,0.0061601517
NADNe,0.01653296
OOR2r,0.99950874
PHELYSPROr,0.0108652795
ACOADAGAT_DHA_EPA_ARA_c,0.0061601517
PSSA_18_1_20_4,0.99643874
CLOHtex2_1,0.73684233
MDZGLCtev,0.8891248
23CN2P1,0.9995771
UAGDP2,0.99131936
NADKd,0.35017422
2HBO,0.99932444
r2211,1.979886e-05
ASNGLNNaEx,0.07467551
ALAGLNNaEx,0.897789
AMYe,0.23951313
CHOPT_DHA_EPA_c,0.28402752
ATVACIDMCTtu,0.99919206
GDTPR,0.99988437
C142CPT1,0.058043845
4TMEABUTNt2,0.99919206
DMGLYtex,0.8891248
KCC2t,3.822729e-05
DESAT20_2,0.9997335
DHCIND,0.9993467
MTSPCMMT,0.00062371994
RHA60tpp,0.8891248
3HXKYNOXDA,0.6325092
HMR_0841,0.28402713
HYPTROX,0.99920076
26DPAi,0.9993716
PETOHM_SC,0.16901095
LPS38TVL,0.8891248
C06439t,2.2505854e-05
DMHDRFS_1,0.012545695
LPCAT_LNA_DHA_sn2_c,0.006160149
PLDAGAT_MYRS_EPA_ARA_PC_7_c,0.8891248
GTLOA35,0.06320934
HISHISLYSt,0.99919206
U23GAATN,0.1361798
14MTACPM,0.9975926
ACHEe,0.026782192
ACOADAGAT_MYRS_EPA_HDTTE_c,0.0061601517
CMtexabc,0.9998497
34DHPHAte,0.0613765
DATUP,0.22551864
TMDOATtev,0.00053618825
RE3176C,0.9993298
PHEPHETHRt,0.99919206
CRVSM23tev,0.8891248
LCYSTCBOXL,0.9988487
ODEC2,0.9989588
HPCDO,0.9975292
12PPDRtpp,0.8370226
HMR_8056,0.8891248
BTDDtpp,0.00092134095
RN0032C,0.9997992
LPS3_10TVL,0.8891248
PSSA1_hs_18_0_18_1,0.4849432
CYSTALArBATtc,4.2614945e-05
LTDCL,0.99914384
OBFOOLOR,0.9996866
LEUASPLYSr,0.41997582
FE3Gabcpp,0.99961394
ILEOX,0.9983387
LPCAT_HDE_DPA_sn2_c,0.0061601517
PLDAGAT_HDE_EPA_ARA_PC_3_c,0.8891248
MSHS,0.9976834
r2123,5.5034667e-05
ACONMT,0.0014045327
CHLSTI,0.99629825
LANOSTESTH_SC,0.009274079
FECRMR1,0.99470794
15MHDAAD,0.9975926
R1PK,0.9998567
PLDAGAT_MYRS_MYRS_HDE_PE_16_c,0.00017401157
GLCPcom_SA,0.8891248
PACALDt,0.89126503
HMR_0374,0.9997453
r1781,0.016620636
FADD17,0.99985623
RHACOAE141,0.9997453
LEUKTRB4t,0.8891248
ASNB0AT3tc,0.05534
GLCt2_2,0.99995995
PCD5DS_DHA_ARA_sn2_c,0.21347693
ALAARGCYSt,0.99919206
PLDAGAT_LNA_PALM_HDE_PC_2_c,0.8891248
MOBA,0.9976426
OA17LVL,0.000587962
PLDAGAT_PALM_EPA_EPA_PE_14_c,0.8891248
UDFUCAT,0.9925022
PGLYCABCte,0.9998461
PLDAGAT_HDE_MYRS_HDE_PC_6_c,0.8891248
LCAT45e,0.8891248
LTAS_LLA,0.8891248
GLCMAN600c_e,0.002632837
ANDRSTRNGLCte,0.9998461
GSNt2,0.9996356
DLYStex,0.8891248
LPS_YPtetra,0.003660949
RE1266C_1,0.99936336
SALCHS4abcpp,0.9998461
PLA2PE_HDE_STC_c,0.9882804
I4FE4SRfdx,0.00035289887
r1915,0.8986172
LPEAT_EPA_LNA_sn2_c,0.0061601517
SERtN1,0.9925029
TAGAH_PALM_MYRS_PALM_c,0.992415
CHOPT_STC_HDE_c,0.28402737
HMR_8570,0.06883654
CMCBTFexs,0.0027568135
GTLOA60,2.9483224e-05
FASC320,0.98700535
PBUTT,0.9994136
25HVITD3c,0.9997992
OA40PL,0.13793443
CYP2,0.9989588
CDPPH,0.999913
G6PI3,0.15916377
LEUASPLYSt,0.99919206
r1635,0.003237711
DTPH,0.99991906
GAt1,0.8891248
ACOADAGAT1819Z18111Z18111Z,0.006160149
PHOtex,0.8891248
RE3570C,0.9995771
r1617,0.5363601
r2195,2.6980955e-05
MGDGGH_OLE_HDE_c,0.15029633
IND3ETHt,0.8891248
13MTDAM,0.9975926
FACT,0.99971706
DNAMTn2r,0.16901098
AGLPC,0.96688205
TRPAS1,0.99992883
PLDAGAT_PALM_EPA_GLNA_PC_1_c,0.8891248
1A25DHVITD3te,0.8891248
LPCAT_HDE_ARA_sn2_c,0.006160149
AGPAT1_20_4_20_5,0.0061601517
DAGAH_LNA_HDE_c,0.9764811
RE2049C,0.17103314
DOLDPP11,0.9998468
PLDAGAT_EPA_EPA_PALM_PE_13_c,0.8891248
ASNPHELAT2tc,0.007602404
M3R,0.9989588
MK9t,0.8891248
FCOAHA,0.99691784
ALACYSNaEx,0.9986413
ABTD,0.99927014
ERGSTESTH_SCe,0.004668888
KYNAKGAT,0.99139625
THMMPt4_1,0.9149782
PHYFXOR,0.00020048756
PLDPE_OLE_ALNA_c,0.6768282
GNCORE1te,0.8891248
LPCAT_STC_OLE_sn2_c,0.035553534
TIH3CD,0.9833958
12M3OXOT,0.9986222
DAGAH_MYRS_MYRS_c,0.9954295
PI4PP_16_0_16_0,0.9995437
OA9PVL,0.13793443
OA55LVL,0.0005879623
OA39F,0.8891248
ACPAL,0.99994326
6MTR2EO,0.9986222
PEPtr,0.018503016
CHOPT_MYRS_OLE_c,0.28402755
DKMPPD,0.99967086
PCOLLG5HLYStd,0.8891248
PLDAGAT_MYRS_EPA_LNA_PC_5_c,0.8891248
5HOXINDOAtr,1.3670921e-05
MCSNtpp,0.9996933
GLCNACPT_dolp12,0.0020018285
PSHSABCtc,0.9998461
PI3P4K_18_0_18_1_EC_2_7_1_68,0.99978584
UGGPT3,0.25893554
LEUGLYHYc,0.92773443
ACAFDOR,0.99949014
PLDAGAT_EPA_EPA_EPA_PE_16_c,0.8891248
HMR_1958,0.99944824
DOLK,0.041791875
PLDPE_HDE_ALNA_c,0.67682815
PLDAGAT_MYRS_ARA_HDE_PC_2_c,0.8891248
GM1LIPAabctex,0.9998461
5MTHFt2_1,0.9596267
NMPTRCOX,0.6325091
GM1LIPA3ODAex,0.016532967
C04483t1,0.9998461
CGLYt3_2,0.9995758
DAGK_hs_18_0_18_1,0.99978584
DESAT14,0.9998599
PIP3K_PALM_HDE_c,0.99978584
METPHEARGr,0.57092273
OA4LL,0.0005879623
MELIBabc,0.99985445
OA57PVL,0.13793443
PLDAGAT_DHA_EPA_ARA_PC_7_c,0.8891248
25HVITD3tin,0.8891248
PI3PP_cho,0.9995437
FBACS,0.00095539185
RE2898C,0.8891248
UAATAAL,0.9983962
VACCtex,0.8891248
ARACHDt2,0.8891248
MDH4,0.118269585
PLDAGAT_MYRS_ARA_HDE_PC_6_c,0.8891248
AIRStpp,0.8891248
r1942,0.9855618
MAGAH18111Z_1,0.9931878
r1514,0.9998461
RE2387C,0.9997992
BZALt2pp,0.99949396
Cut1,0.99985814
GALGALGALTHCRMte_cho,0.8891248
PLDAGAT_HDE_PALM_PALM_PE_16_c,0.8891248
2DDARAA,0.98400766
OA58LST,0.000587962
TMAMT,0.8891248
8METNO,0.9986222
BUTt,0.98325664
TTONR2pp,0.023434008
ACS_1,0.9999629
NPPDO,0.90106034
NEU39e,0.0018402904
ESTRONESt,8.793122e-06
FRUt4,0.9945523
TM1819Z1819Z,0.16901095
RE1906C,0.9997992
3HPVSTETtev,0.8891248
9M3OXPA,0.9986222
CHSTEROLt,0.9998461
ETHAPT_PALM_HDE_c,0.28402737
HMR_6365,0.99381554
PI34P5K_18_0_18_2,0.99978584
PSD_EC,0.9975176
ECOAH17,0.9993298
PI4P5K_16_0_18_3,0.99978584
HMR_9178,0.8891248
PLDAGAT_MYRS_EPA_PALM_PC_1_c,0.8891248
HPIMHL,0.9993298
PCPLC_16_0_18_2,0.49332964
PGPP182_9_12,0.9995437
PAPA_HDE_EPA_c,0.9995437
SFRR,0.9999676
PYDXO,0.998396
r0068,0.99997854
GLNHISHISt,0.99919206
FLVR_1,0.9994388
GCALDtabcpp,0.99985254
GQ1Bte_cho,0.8891248
CYTP450R,0.9986222
HMR_0820,0.28402713
HMR_9726,0.87227434
TYR3MO2,0.00017045489
r2235,1.979886e-05
COLIPAtex,0.9951302
LPEAT_STC_DHA_sn2_c,0.0061601517
PLDAGAT_MYRS_EPA_DHA_PE_13_c,0.8891248
SPRMabc,0.9998461
FEROt,0.16181925
r1892,0.99658835
METMETILEt,0.99919206
NDERSVteb,0.9998461
3HAOR,0.9986222
GDPGALPL_c,0.99602795
ODECRNte,0.005683077
PLDPE_MYRS_LNA_c,0.6768282
RHMNT2,2.2067825e-05
UMPt6,0.999913
PREPTHS,0.9992842
PLDAGAT_HDE_EPA_GLNA_PE_15_c,0.8891248
4OD2,0.9975176
PLDAGAT_MYRS_EPA_EPA_PE_15_c,0.8891248
ACOADAGAT1601819Z160,0.06050931
MAGAH1819Z,0.8140411
RE3173C,0.9986222
VOR1b,0.95227754
r2360,0.8891248
DOLPGT2,0.00018452012
ACYP_2,0.99994314
RE3233C,0.9993298
PLDAGAT_MYRS_EPA_DHA_PC_4_c,0.8891248
GLUK,0.99993384
ACTNdiff,0.76604426
PIP5P_PALM_PALM_c,0.9995437
ATPS10_3,0.99502546
PLA2PC_EPA_STC_c,0.9882804
PGOGO,0.9998468
DGUDBUTNtex,0.8891248
r1735,0.10825325
ARGR,0.02168733
AGPAT1_16_0_18_2,0.0061601517
HMR_0437,0.9999291
TYRDHINDOX,0.9993298
HMR_8573,0.03389323
EGTC,0.99468404
UI45AH,0.9996828
CDGGIPT,0.6716487
KDNH,0.9995437
DAGK_HDE_GLNA_c,0.99978584
LPCAT_EPA_EPA_sn2_c,0.0061601517
ECHA20,0.9993298
r1598,3.099532e-05
IPCS326_SC,0.8891248
PLDAGAT1819Z1819Z1602,0.8891248
PLDAGAT_MYRS_MYRS_HDE_PC_7_c,0.00017401157
FAD_26,0.9822435
PLA2PE_LNA_EPA_c,0.49332994
PLDAGAT_EPA_EPA_GLNA_PE_12_c,0.8891248
FASm260,0.9993593
r1676,0.5281561
PPPGO2_1,0.99516404
HMR_9663,0.8891248
UDPDOLPT_U,0.9935062
RE1628C,0.16901092
DACT,0.8891248
PLDAGAT_PALM_HDE_HDE_PE_10_c,0.8891248
F1PP,0.99986815
AMCOXO,0.99974376
DAGAH_EPA_LNA_c,0.49332988
r2256,1.9798841e-05
NADDPe,0.03427492
NAKt2pp,0.9997615
UAGDP_1,0.13357635
CE7172UPKt,0.8891248
PLDAGAT_MYRS_EPA_PALM_PC_5_c,0.8891248
OXYLt6,0.99949396
OXPTNDH_1,0.108120605
G6PI2_2,0.000423134
GLC3MEACPtev,0.9998461
ACOADAGAT_HDE_PALM_PALM_c,0.06050931
GLNt4,0.9986727
LPCAT_HDE_EPA_sn2_c,0.0061601517
PLDAGAT_OLE_PALM_HDE_PE_16_c,0.8891248
RE3518C,0.9997992
SFCYSc,0.9949768
PHETHPTOX,0.012634361
r1788,0.9937023
VNTDM,0.9969072
